artist1,artist2,cosine similarity
fall out boy,the postal service,0.016080334831505245
fall out boy,kings of leon,0.01529620844820017
fall out boy,deftones,0.009474449677251267
fall out boy,eagles,0.0031430737749991874
fall out boy,kylie minogue,0.0023204319445211405
fall out boy,madonna,0.0032162231081872333
fall out boy,stevie wonder,0.0014660493670047869
fall out boy,the beach boys,0.004163617355286894
fall out boy,nickelback,0.02137273478320169
fall out boy,jimi hendrix,0.0011643784149917278
fall out boy,alanis morissette,0.0034459942105170083
fall out boy,phoenix,0.0027399579338046784
fall out boy,lifehouse,0.01577799401569359
fall out boy,the game,0.002806806760500167
fall out boy,incubus,0.028602991234763835
fall out boy,beastie boys,0.005865350981902585
fall out boy,belle and sebastian,0.002772489799160852
fall out boy,prince,0.0022303560215934846
fall out boy,leona lewis,0.003999071928032313
fall out boy,snow patrol,0.01975823821254964
fall out boy,mika,0.010607284583723746
fall out boy,jimmy eat world,0.0931166883059633
fall out boy,ludwig van beethoven,0.0014922049367861508
fall out boy,the script,0.010319995775275495
fall out boy,t.i.,0.008527049836148447
fall out boy,green day,0.04830858003782763
fall out boy,simon & garfunkel,0.001518762345072588
fall out boy,the who,0.0011993741499510464
fall out boy,john lennon,0.0
fall out boy,50 cent,0.00717897760371339
fall out boy,ella fitzgerald,0.0021098180968710215
fall out boy,snoop dogg,0.0016217064406265514
fall out boy,shakira,0.0038312226436887356
fall out boy,bon iver,0.0034127309395691305
fall out boy,avenged sevenfold,0.022772789110296992
fall out boy,sia,0.002685046060215339
fall out boy,rihanna,0.012039628012481951
fall out boy,p!nk,0.006680770556946791
fall out boy,vampire weekend,0.00472810119444499
fall out boy,the cardigans,0.0014182916955030132
fall out boy,taylor swift,0.02958643729685768
fall out boy,foo fighters,0.020235248470617872
fall out boy,lcd soundsystem,0.0019676714912389304
fall out boy,ozzy osbourne,0.0010548227173800746
fall out boy,kiss,0.0027729888286807973
fall out boy,aerosmith,0.003708653475792787
fall out boy,weezer,0.019274852697795032
fall out boy,robbie williams,0.005971805248060895
fall out boy,paul mccartney,0.0005428692855385962
fall out boy,alicia keys,0.0021748739558363154
fall out boy,tiësto,0.0065403983404303525
fall out boy,young jeezy,0.000800161328787465
fall out boy,3 doors down,0.01666885912747932
fall out boy,phil collins,0.003087657747797055
fall out boy,counting crows,0.00905865395550448
fall out boy,fergie,0.006883028114799968
fall out boy,scorpions,0.0020164580880679427
fall out boy,duran duran,0.0009219850446157157
fall out boy,bon jovi,0.007444499692027903
fall out boy,the fray,0.018295503768495282
fall out boy,ciara,0.0015705003675093986
fall out boy,beyoncé,0.006281761865127297
fall out boy,sum 41,0.05030327380673473
fall out boy,calvin harris,0.004829338162018869
fall out boy,miley cyrus,0.021454500487831565
fall out boy,ray charles,0.0007954106753078603
fall out boy,lenny kravitz,0.002362009082184252
fall out boy,passion pit,0.005648416170074689
fall out boy,bloodhound gang,0.007127647656006944
fall out boy,nelly,0.002903114034181564
fall out boy,breaking benjamin,0.022671851460158602
fall out boy,flo rida,0.0013129652940018592
fall out boy,blondie,0.0014093798486359286
fall out boy,rick ross,0.002139552122607073
fall out boy,chris brown,0.011778752756320489
fall out boy,usher,0.0044357316269694035
fall out boy,the pussycat dolls,0.010105990518614579
fall out boy,panic! at the disco,0.0806956943643798
fall out boy,aretha franklin,0.0016498219345321015
fall out boy,timbaland,0.009065311004216864
fall out boy,michael bublé,0.006573667991147276
fall out boy,two door cinema club,0.0
fall out boy,jeff buckley,0.0012305948724395889
fall out boy,seether,0.009570275234306952
fall out boy,onerepublic,0.00915482081555449
fall out boy,editors,0.0027504922207698566
fall out boy,lynyrd skynyrd,0.0010701156188620967
fall out boy,gwen stefani,0.008093713140473564
fall out boy,jet,0.00707814950398772
fall out boy,kid cudi,0.0034029608620665492
fall out boy,pitbull,0.0036998080145436347
fall out boy,sting,0.0015819315764367158
fall out boy,the verve,0.001095447305907135
fall out boy,david guetta,0.006152802638905425
fall out boy,stereophonics,0.0036256632645408275
fall out boy,jennifer lopez,0.0034704641810925137
fall out boy,destiny's child,0.0018275703433940484
fall out boy,the xx,0.0
fall out boy,cream,0.0
fall out boy,ludacris,0.003368002612852534
fall out boy,florence + the machine,0.0017835260314368277
fall out boy,train,0.002281494165247264
fall out boy,wiz khalifa,0.0
fall out boy,korn,0.0027762786493046522
fall out boy,nicki minaj,0.0
fall out boy,mumford & sons,0.0024277852507220894
fall out boy,the notorious b.i.g.,0.0
fall out boy,ke$ha,0.0
fall out boy,ellie goulding,0.0
norah jones,soundgarden,0.0032901145670740446
norah jones,alice in chains,0.0029318132268157165
norah jones,pink floyd,0.021341314638513274
norah jones,nine inch nails,0.00473671388899746
norah jones,pantera,0.0027150871684111736
norah jones,david bowie,0.007930342734483113
norah jones,linkin park,0.008691302682000898
norah jones,limp bizkit,0.0009859497602459555
norah jones,yeah yeah yeahs,0.0022795194331318913
norah jones,kaiser chiefs,0.005490178182914445
norah jones,muse,0.009068290788215106
norah jones,johnny cash,0.020356787722373072
norah jones,van morrison,0.02416032541342592
norah jones,billy joel,0.018302314318398086
norah jones,eric clapton,0.03703515550400033
norah jones,dire straits,0.026859381284395245
norah jones,marvin gaye,0.018049461194946458
norah jones,james brown,0.014597739788162374
norah jones,gnarls barkley,0.004670195554288944
norah jones,daft punk,0.007488640858231935
norah jones,rammstein,0.004705915550274786
norah jones,moby,0.021899664059138322
norah jones,van halen,0.0027125882758403477
norah jones,evanescence,0.014494626253002183
norah jones,queen,0.020038673106676425
norah jones,the flaming lips,0.0014846963051412235
norah jones,cat power,0.01967372583611958
norah jones,sonic youth,0.0016420809539895815
norah jones,the kinks,0.003758123979819215
norah jones,sublime,0.003581377974644397
norah jones,the doors,0.011632112455271706
norah jones,creedence clearwater revival,0.012099095581612361
norah jones,michael jackson,0.018059494256101524
norah jones,fleetwood mac,0.014734261367971761
norah jones,[unknown],0.023685367342131346
norah jones,interpol,0.0019362835338107092
norah jones,joy division,0.0016151190218197877
norah jones,the cure,0.006366603757397908
norah jones,the cranberries,0.021873113994565478
norah jones,jamiroquai,0.027312290282998284
norah jones,avril lavigne,0.016488374526797536
norah jones,u2,0.032304916333121825
norah jones,bruce springsteen,0.014846504978215895
norah jones,frank sinatra,0.06360970630556027
norah jones,ramones,0.002383309119035692
norah jones,the clash,0.003961453327669785
norah jones,franz ferdinand,0.00719680417702755
norah jones,bob dylan,0.021997019681845083
norah jones,r.e.m.,0.014176101482951191
norah jones,new order,0.0019233614650512665
norah jones,neil young,0.008314579625802758
norah jones,the black keys,0.002812167688848256
norah jones,death cab for cutie,0.008306860020337103
norah jones,travis,0.009916328255735666
norah jones,the kooks,0.010698881680094382
norah jones,m.i.a.,0.005963038760292942
norah jones,the strokes,0.00473671729243875
norah jones,maroon 5,0.02054704031556012
norah jones,john legend,0.019727501931178025
norah jones,britney spears,0.007150603772815872
norah jones,christina aguilera,0.0168374997454482
norah jones,feist,0.03419594170657834
norah jones,garbage,0.006199740019353318
norah jones,bloc party,0.001886602914018456
norah jones,depeche mode,0.009803578923924205
norah jones,röyksopp,0.009847021907323804
norah jones,the prodigy,0.005043819383335468
norah jones,the offspring,0.005019630631269909
norah jones,marilyn manson,0.0029298347360917527
norah jones,keane,0.009976342283254322
norah jones,iron & wine,0.010919705993058063
norah jones,fleet foxes,0.005051918706953981
norah jones,the smashing pumpkins,0.00372184017167603
norah jones,the shins,0.004453062036121167
norah jones,nirvana,0.003929787133655283
norah jones,john mayer,0.03390694702008885
norah jones,josé gonzález,0.019589143135889397
norah jones,lily allen,0.01494501681712398
norah jones,akon,0.0033760501149040023
norah jones,katy perry,0.0055937954723042724
norah jones,elvis presley,0.020289463090455578
norah jones,eminem,0.003939732485444032
norah jones,bullet for my valentine,0.0018163918584702073
norah jones,disturbed,0.002375852715989958
norah jones,papa roach,0.0010295653203276005
norah jones,simple plan,0.001180388300189665
norah jones,slipknot,0.0025144347118889474
norah jones,kelly clarkson,0.014547540537294668
norah jones,james blunt,0.030394134560076634
norah jones,adele,0.031160528406717104
norah jones,the all-american rejects,0.001634261841483279
norah jones,three days grace,0.0003587059012056699
norah jones,hoobastank,0.001128990376940249
norah jones,30 seconds to mars,0.00216723791971896
norah jones,good charlotte,0.0022913611722086454
norah jones,mgmt,0.0027127862966659457
norah jones,mariah carey,0.020409717640150243
norah jones,pixies,0.002035137655080115
norah jones,oasis,0.008733239529861792
norah jones,system of a down,0.005700570179980462
norah jones,sigur rós,0.017156636646933444
norah jones,outkast,0.004959774705830684
norah jones,elliott smith,0.005433752361713055
norah jones,louis armstrong,0.05951336432121258
norah jones,drake,0.000958170937121404
norah jones,fatboy slim,0.006360409988454414
norah jones,blur,0.003243290625483079
norah jones,kasabian,0.0031456496649759818
norah jones,amy winehouse,0.07528408680823953
norah jones,black sabbath,0.0032821063055465858
norah jones,the jimi hendrix experience,0.003089305111163457
norah jones,the smiths,0.003913387501597046
norah jones,damien rice,0.02570146731714825
norah jones,band of horses,0.0007726406556252506
norah jones,my chemical romance,0.0018036962731265884
norah jones,the chemical brothers,0.006868183705241093
norah jones,abba,0.022570866151150556
norah jones,tenacious d,0.004456144807024227
norah jones,sufjan stevens,0.006729418215015448
norah jones,a perfect circle,0.005045252433786595
norah jones,jason mraz,0.02224224926278611
norah jones,lady gaga,0.0030481005887840903
norah jones,justin timberlake,0.006558712263668209
norah jones,gorillaz,0.006152273702583762
norah jones,lupe fiasco,0.004502814575912106
norah jones,guns n' roses,0.005246481788814651
norah jones,rise against,0.0026437292537954435
norah jones,lil' wayne,0.00043206320613767713
norah jones,the police,0.012103623910998878
norah jones,bob marley,0.022121984962149923
norah jones,pearl jam,0.011585931923356727
norah jones,nina simone,0.07853971330534613
norah jones,beck,0.007171616977006391
norah jones,paramore,0.0057311377409837655
norah jones,wolfgang amadeus mozart,0.022124936390899314
norah jones,cake,0.006258213882385804
norah jones,the white stripes,0.005049716818306149
norah jones,the national,0.005329276101060929
norah jones,queens of the stone age,0.0015611216840116671
norah jones,rage against the machine,0.004432419350501126
norah jones,deep purple,0.00648370535579001
norah jones,tool,0.003883025632385013
norah jones,ne-yo,0.006198152373109524
norah jones,journey,0.0025474314928613153
norah jones,led zeppelin,0.010114017393662396
norah jones,modest mouse,0.002759406604096488
norah jones,the postal service,0.002767660731359298
norah jones,kings of leon,0.006842129824131362
norah jones,deftones,0.0027547035397865022
norah jones,eagles,0.02136275346653837
norah jones,kylie minogue,0.0070533407365236545
norah jones,madonna,0.018891299908456834
norah jones,stevie wonder,0.02387027901654806
norah jones,the beach boys,0.007630290608980633
norah jones,nickelback,0.00800901701803003
norah jones,jimi hendrix,0.00984855042410105
norah jones,alanis morissette,0.032790288122644326
norah jones,phoenix,0.004552256452871511
norah jones,lifehouse,0.00917492782089927
norah jones,the game,0.0018547300615760567
norah jones,incubus,0.009164012923663173
norah jones,beastie boys,0.0064151297108589805
norah jones,belle and sebastian,0.008403018763334652
norah jones,prince,0.011790504197102503
norah jones,leona lewis,0.010805197810932933
norah jones,snow patrol,0.011807335760556897
norah jones,mika,0.012336304644887367
norah jones,jimmy eat world,0.0005658045733054531
norah jones,ludwig van beethoven,0.021456335960444668
norah jones,the script,0.0041965688376627815
norah jones,t.i.,0.0011759271018536156
norah jones,green day,0.006766409670211634
norah jones,simon & garfunkel,0.02954580477764447
norah jones,the who,0.006340344685773897
norah jones,john lennon,0.012436597496949947
norah jones,50 cent,0.0037950786667239607
norah jones,ella fitzgerald,0.09305034858687632
norah jones,snoop dogg,0.0034291810651852156
norah jones,shakira,0.023199222758044386
norah jones,bon iver,0.003936214805040045
norah jones,avenged sevenfold,0.0012672164537393324
norah jones,sia,0.021646105360408147
norah jones,rihanna,0.01083336515639022
norah jones,p!nk,0.003531707607616956
norah jones,vampire weekend,0.0019226560326178368
norah jones,the cardigans,0.01799430120749589
norah jones,taylor swift,0.009855662607553425
norah jones,foo fighters,0.009201820646226237
norah jones,lcd soundsystem,0.0012482225484017403
norah jones,ozzy osbourne,0.001486984326694565
norah jones,kiss,0.003257570252017463
norah jones,aerosmith,0.009624441011470173
norah jones,weezer,0.0023975094182446532
norah jones,robbie williams,0.017455920387032975
norah jones,paul mccartney,0.007461511333569258
norah jones,alicia keys,0.0581430083723474
norah jones,tiësto,0.007744803478674059
norah jones,young jeezy,0.0
norah jones,3 doors down,0.0069829266677595555
norah jones,phil collins,0.01632252487143624
norah jones,counting crows,0.014801580307221215
norah jones,fergie,0.0065495314632780756
norah jones,scorpions,0.005482161742896272
norah jones,duran duran,0.0019495844489330907
norah jones,bon jovi,0.00850055832661105
norah jones,the fray,0.0044984624184115545
norah jones,ciara,0.0016604516046223928
norah jones,beyoncé,0.0114717735192319
norah jones,sum 41,0.000839754005573598
norah jones,calvin harris,0.001701980351036201
norah jones,miley cyrus,0.003240474046032579
norah jones,ray charles,0.04373034855168368
norah jones,lenny kravitz,0.012985930872273153
norah jones,passion pit,0.0
norah jones,bloodhound gang,0.0017731499849190488
norah jones,nelly,0.001023130474037646
norah jones,breaking benjamin,0.0027658146592782246
norah jones,flo rida,0.0
norah jones,blondie,0.005463710351097359
norah jones,rick ross,0.0
norah jones,chris brown,0.005073602125235089
norah jones,usher,0.005731966161906622
norah jones,the pussycat dolls,0.004645572372731418
norah jones,panic! at the disco,0.0029675680985216907
norah jones,aretha franklin,0.040991434371751824
norah jones,timbaland,0.006667500156282559
norah jones,michael bublé,0.07436690774016223
norah jones,two door cinema club,0.0
norah jones,jeff buckley,0.011276007972625656
norah jones,seether,0.001379784245104566
norah jones,onerepublic,0.0051622229374195805
norah jones,editors,0.0029080281138179264
norah jones,lynyrd skynyrd,0.006222738805269531
norah jones,gwen stefani,0.005266021434259574
norah jones,jet,0.0009354442813894525
norah jones,kid cudi,0.0011992890802580022
norah jones,pitbull,0.0031293731764157656
norah jones,sting,0.05084514127898559
norah jones,the verve,0.0028954740707214355
norah jones,david guetta,0.0061628283058184005
norah jones,stereophonics,0.00438094290382084
norah jones,jennifer lopez,0.007338473696021108
norah jones,destiny's child,0.008695104295503154
norah jones,the xx,0.0
norah jones,cream,0.004820424798648251
norah jones,ludacris,0.0011869689131310001
norah jones,florence + the machine,0.0009428392129196258
norah jones,train,0.006030419868078724
norah jones,wiz khalifa,0.0
norah jones,korn,0.0
norah jones,nicki minaj,0.0
norah jones,mumford & sons,0.0
norah jones,the notorious b.i.g.,0.0
norah jones,ke$ha,0.0
norah jones,ellie goulding,0.0
soundgarden,alice in chains,0.12917925082227857
soundgarden,pink floyd,0.010883382376765878
soundgarden,nine inch nails,0.021432705900787975
soundgarden,pantera,0.020542531695760046
soundgarden,david bowie,0.007500188155869217
soundgarden,linkin park,0.002127496388131025
soundgarden,limp bizkit,0.005631388992669428
soundgarden,yeah yeah yeahs,0.0009299851315165751
soundgarden,kaiser chiefs,0.001033777424637428
soundgarden,muse,0.008808639849941586
soundgarden,johnny cash,0.003866141318680475
soundgarden,van morrison,0.0010196678880938558
soundgarden,billy joel,0.0
soundgarden,eric clapton,0.0016788209080642149
soundgarden,dire straits,0.004696257755002161
soundgarden,marvin gaye,0.0009604845137557892
soundgarden,james brown,0.001880684622347459
soundgarden,gnarls barkley,0.005715957973821186
soundgarden,daft punk,0.002444137848425273
soundgarden,rammstein,0.003715920312811043
soundgarden,moby,0.005956332042093242
soundgarden,van halen,0.00553333024450629
soundgarden,evanescence,0.0019989071463998027
soundgarden,queen,0.005693485866026515
soundgarden,the flaming lips,0.0036343067802722564
soundgarden,cat power,0.0048158236099756285
soundgarden,sonic youth,0.019595355211939454
soundgarden,the kinks,0.004599652943724936
soundgarden,sublime,0.001461109836727383
soundgarden,the doors,0.010169146814425021
soundgarden,creedence clearwater revival,0.005226478853361905
soundgarden,michael jackson,0.002009402136988014
soundgarden,fleetwood mac,0.001898273238084691
soundgarden,[unknown],0.0035955419321811823
soundgarden,interpol,0.002962326517167944
soundgarden,joy division,0.003953561406208264
soundgarden,the cure,0.007192828010382639
soundgarden,the cranberries,0.004341243075381773
soundgarden,jamiroquai,0.00477544712181887
soundgarden,avril lavigne,0.0017548256115732157
soundgarden,u2,0.007145551410261144
soundgarden,bruce springsteen,0.0006375780089549174
soundgarden,frank sinatra,0.002481381938876173
soundgarden,ramones,0.007425055116795942
soundgarden,the clash,0.008080853886093193
soundgarden,franz ferdinand,0.0019574069814286615
soundgarden,bob dylan,0.004355134548815553
soundgarden,r.e.m.,0.0075711060015432
soundgarden,new order,0.002354045601496026
soundgarden,neil young,0.00459579448371972
soundgarden,the black keys,0.007867144326093875
soundgarden,death cab for cutie,0.003660103393687753
soundgarden,travis,0.0009336014191648615
soundgarden,the kooks,0.0005819823682557254
soundgarden,m.i.a.,0.000729829801640731
soundgarden,the strokes,0.002174015787673014
soundgarden,maroon 5,0.0008981424069544041
soundgarden,john legend,0.0
soundgarden,britney spears,0.0004862103164838666
soundgarden,christina aguilera,0.0008959911645671707
soundgarden,feist,0.0015994848355807534
soundgarden,garbage,0.0009485002551632017
soundgarden,bloc party,0.001539370652964723
soundgarden,depeche mode,0.005090409329798325
soundgarden,röyksopp,0.0024595903758540785
soundgarden,the prodigy,0.007819443196949315
soundgarden,the offspring,0.005119699556994386
soundgarden,marilyn manson,0.00768405214991277
soundgarden,keane,0.0007877594177340427
soundgarden,iron & wine,0.0019092678796006433
soundgarden,fleet foxes,0.0015457893936363545
soundgarden,the smashing pumpkins,0.025053844036302366
soundgarden,the shins,0.001362550837400779
soundgarden,nirvana,0.04626526584905631
soundgarden,john mayer,0.0020080393256844396
soundgarden,josé gonzález,0.006089040093941442
soundgarden,lily allen,0.0007035209278111254
soundgarden,akon,0.0009182275774099933
soundgarden,katy perry,0.0008054556240402281
soundgarden,elvis presley,0.0018170292294725188
soundgarden,eminem,0.001134571223894856
soundgarden,bullet for my valentine,0.0006351780229888913
soundgarden,disturbed,0.009516632329301139
soundgarden,papa roach,0.006720577510597563
soundgarden,simple plan,0.0
soundgarden,slipknot,0.007575319428326875
soundgarden,kelly clarkson,0.0
soundgarden,james blunt,0.0008752957358008154
soundgarden,adele,0.0
soundgarden,the all-american rejects,0.0
soundgarden,three days grace,0.0
soundgarden,hoobastank,0.004145390576747403
soundgarden,30 seconds to mars,0.00303146458353546
soundgarden,good charlotte,0.0018696325112356577
soundgarden,mgmt,0.0006640481017742493
soundgarden,mariah carey,0.0
soundgarden,pixies,0.009409881588545225
soundgarden,oasis,0.0024431564336730516
soundgarden,system of a down,0.014311911352202597
soundgarden,sigur rós,0.005394083288117571
soundgarden,outkast,0.0
soundgarden,elliott smith,0.006404177887160429
soundgarden,louis armstrong,0.0009278949391418591
soundgarden,drake,0.0
soundgarden,fatboy slim,0.0024583104160025336
soundgarden,blur,0.005292715675149658
soundgarden,kasabian,0.003850031776261453
soundgarden,amy winehouse,0.0017719595517637686
soundgarden,black sabbath,0.014461358922583042
soundgarden,the jimi hendrix experience,0.007562140804791143
soundgarden,the smiths,0.004789683479926899
soundgarden,damien rice,0.002330119051089009
soundgarden,band of horses,0.0018913047494825907
soundgarden,my chemical romance,0.0025229539044551255
soundgarden,the chemical brothers,0.008406125387959002
soundgarden,abba,0.0012999996993751043
soundgarden,tenacious d,0.006135723475470471
soundgarden,sufjan stevens,0.00045757150920788537
soundgarden,a perfect circle,0.02209999488937677
soundgarden,jason mraz,0.0006805697992270561
soundgarden,lady gaga,0.0006217732092420616
soundgarden,justin timberlake,0.0009443948577292245
soundgarden,gorillaz,0.002509968980857678
soundgarden,lupe fiasco,0.0027555483042017675
soundgarden,guns n' roses,0.00528811930808627
soundgarden,rise against,0.005084702907592208
soundgarden,lil' wayne,0.0010576238616172538
soundgarden,the police,0.010216482121347783
soundgarden,bob marley,0.0033544988389197974
soundgarden,pearl jam,0.08390001451055536
soundgarden,nina simone,0.002580578029540476
soundgarden,beck,0.014457065794895332
soundgarden,paramore,0.0025051675405417468
soundgarden,wolfgang amadeus mozart,0.0018358786502837847
soundgarden,cake,0.004505629132287381
soundgarden,the white stripes,0.008652647686514893
soundgarden,the national,0.0006522621562726369
soundgarden,queens of the stone age,0.0447647872799439
soundgarden,rage against the machine,0.018987284049148956
soundgarden,deep purple,0.00755767013292254
soundgarden,tool,0.039378046897684184
soundgarden,ne-yo,0.0
soundgarden,journey,0.0024942872194739715
soundgarden,led zeppelin,0.017683963795103935
soundgarden,modest mouse,0.004156677117092876
soundgarden,the postal service,0.0009678293059127484
soundgarden,kings of leon,0.0040602363411187045
soundgarden,deftones,0.0183902398410032
soundgarden,eagles,0.0011620603187014148
soundgarden,kylie minogue,0.0
soundgarden,madonna,0.0009248595703743026
soundgarden,stevie wonder,0.006070727149929892
soundgarden,the beach boys,0.00502863052757959
soundgarden,nickelback,0.004201035893114917
soundgarden,jimi hendrix,0.006780298290717433
soundgarden,alanis morissette,0.0032430525507266723
soundgarden,phoenix,0.004052079738136414
soundgarden,lifehouse,0.0
soundgarden,the game,0.0009080184297649308
soundgarden,incubus,0.012337646967399198
soundgarden,beastie boys,0.00994538831839596
soundgarden,belle and sebastian,0.0009567111378529784
soundgarden,prince,0.003298437663011857
soundgarden,leona lewis,0.0
soundgarden,snow patrol,0.002223271585677081
soundgarden,mika,0.0
soundgarden,jimmy eat world,0.002077503045524314
soundgarden,ludwig van beethoven,0.005406654832725928
soundgarden,the script,0.0
soundgarden,t.i.,0.0009594958521311847
soundgarden,green day,0.00480864881291486
soundgarden,simon & garfunkel,0.001572251250542856
soundgarden,the who,0.004656054763720738
soundgarden,john lennon,0.0
soundgarden,50 cent,0.0008445241128916232
soundgarden,ella fitzgerald,0.0
soundgarden,snoop dogg,0.0008394104540321074
soundgarden,shakira,0.0027041955691110447
soundgarden,bon iver,0.0008029370554900761
soundgarden,avenged sevenfold,0.0007754874404195663
soundgarden,sia,0.000868628129928256
soundgarden,rihanna,0.001325920065426753
soundgarden,p!nk,0.0
soundgarden,vampire weekend,0.0009412728827138438
soundgarden,the cardigans,0.002752954032510164
soundgarden,taylor swift,0.0
soundgarden,foo fighters,0.03153448598846451
soundgarden,lcd soundsystem,0.0010184852069828195
soundgarden,ozzy osbourne,0.002729930627201867
soundgarden,kiss,0.0023922083485607144
soundgarden,aerosmith,0.004362804092112306
soundgarden,weezer,0.0029343660061389902
soundgarden,robbie williams,0.0018182719826644307
soundgarden,paul mccartney,0.002809942305451914
soundgarden,alicia keys,0.0008040965319864975
soundgarden,tiësto,0.0006770742969202705
soundgarden,young jeezy,0.0
soundgarden,3 doors down,0.008139582757286531
soundgarden,phil collins,0.0
soundgarden,counting crows,0.0031969392236886702
soundgarden,fergie,0.0017813599336535212
soundgarden,scorpions,0.0014910537239736822
soundgarden,duran duran,0.003579210756908088
soundgarden,bon jovi,0.0023120056910347015
soundgarden,the fray,0.0
soundgarden,ciara,0.0
soundgarden,beyoncé,0.0
soundgarden,sum 41,0.0020555878435533762
soundgarden,calvin harris,0.0
soundgarden,miley cyrus,0.0
soundgarden,ray charles,0.002058560104886176
soundgarden,lenny kravitz,0.004890392160835777
soundgarden,passion pit,0.0
soundgarden,bloodhound gang,0.0021701983733360144
soundgarden,nelly,0.0
soundgarden,breaking benjamin,0.003009016107838559
soundgarden,flo rida,0.0
soundgarden,blondie,0.0
soundgarden,rick ross,0.0
soundgarden,chris brown,0.0
soundgarden,usher,0.0
soundgarden,the pussycat dolls,0.0
soundgarden,panic! at the disco,0.0
soundgarden,aretha franklin,0.0010674541215075503
soundgarden,timbaland,0.0
soundgarden,michael bublé,0.0017012960838255562
soundgarden,two door cinema club,0.0
soundgarden,jeff buckley,0.007431286804940112
soundgarden,seether,0.011258327645709734
soundgarden,onerepublic,0.0
soundgarden,editors,0.002033829362885004
soundgarden,lynyrd skynyrd,0.00692377343236081
soundgarden,gwen stefani,0.0
soundgarden,jet,0.002289822829522849
soundgarden,kid cudi,0.0
soundgarden,pitbull,0.0
soundgarden,sting,0.0032752904460598598
soundgarden,the verve,0.0028350689661949357
soundgarden,david guetta,0.0
soundgarden,stereophonics,0.0026809675561607934
soundgarden,jennifer lopez,0.0
soundgarden,destiny's child,0.0
soundgarden,the xx,0.0
soundgarden,cream,0.005899826944020541
soundgarden,ludacris,0.0
soundgarden,florence + the machine,0.0
soundgarden,train,0.005904613822653073
soundgarden,wiz khalifa,0.0
soundgarden,korn,0.0
soundgarden,nicki minaj,0.0
soundgarden,mumford & sons,0.0
soundgarden,the notorious b.i.g.,0.0
soundgarden,ke$ha,0.0
soundgarden,ellie goulding,0.0
alice in chains,pink floyd,0.027524290426892917
alice in chains,nine inch nails,0.03423142964036864
alice in chains,pantera,0.0714269564300403
alice in chains,david bowie,0.007338635007569855
alice in chains,linkin park,0.004002259109075907
alice in chains,limp bizkit,0.003823327444907144
alice in chains,yeah yeah yeahs,0.003867301796773817
alice in chains,kaiser chiefs,0.001842393184399581
alice in chains,muse,0.009419229499457202
alice in chains,johnny cash,0.01046292450543656
alice in chains,van morrison,0.0024229963144263445
alice in chains,billy joel,0.001996113579840677
alice in chains,eric clapton,0.0009973288656823578
alice in chains,dire straits,0.005579765414226221
alice in chains,marvin gaye,0.0028529515149834307
alice in chains,james brown,0.0033517471436690627
alice in chains,gnarls barkley,0.0022637673281828744
alice in chains,daft punk,0.0038719384797306117
alice in chains,rammstein,0.012803491141844101
alice in chains,moby,0.0032662604591482715
alice in chains,van halen,0.015778359537051725
alice in chains,evanescence,0.005640534371414527
alice in chains,queen,0.009366372271140174
alice in chains,the flaming lips,0.002159014723547862
alice in chains,cat power,0.0025430334271139927
alice in chains,sonic youth,0.014028796360431323
alice in chains,the kinks,0.000455415527137955
alice in chains,sublime,0.009547937543612064
alice in chains,the doors,0.02084191556699971
alice in chains,creedence clearwater revival,0.008797127537752324
alice in chains,michael jackson,0.0053717203244253876
alice in chains,fleetwood mac,0.0028192445754639224
alice in chains,[unknown],0.005873961173377129
alice in chains,interpol,0.00492748121415321
alice in chains,joy division,0.01056902735827011
alice in chains,the cure,0.014005970334592853
alice in chains,the cranberries,0.008596602951560504
alice in chains,jamiroquai,0.009574626411370546
alice in chains,avril lavigne,0.0031274418163138385
alice in chains,u2,0.0059428915304868156
alice in chains,bruce springsteen,0.004545153918924401
alice in chains,frank sinatra,0.0033167302722448334
alice in chains,ramones,0.014493173709759073
alice in chains,the clash,0.008000921759283063
alice in chains,franz ferdinand,0.0019380452029255446
alice in chains,bob dylan,0.004704060590274192
alice in chains,r.e.m.,0.007496216068679822
alice in chains,new order,0.0023307604543831165
alice in chains,neil young,0.008970660384221488
alice in chains,the black keys,0.007594592964009619
alice in chains,death cab for cutie,0.0021743395905855197
alice in chains,travis,0.0027730999771999384
alice in chains,the kooks,0.0006914707964280529
alice in chains,m.i.a.,0.002167831972770764
alice in chains,the strokes,0.0017220091307976737
alice in chains,maroon 5,0.0016006651042639914
alice in chains,john legend,0.0
alice in chains,britney spears,0.000577681134530363
alice in chains,christina aguilera,0.0010645541135767306
alice in chains,feist,0.0009501980759730142
alice in chains,garbage,0.0033808252412299345
alice in chains,bloc party,0.0015241438994588437
alice in chains,depeche mode,0.011016125282434397
alice in chains,röyksopp,0.002045619431432498
alice in chains,the prodigy,0.010268465263474994
alice in chains,the offspring,0.01307816917654829
alice in chains,marilyn manson,0.012781515608707012
alice in chains,keane,0.0009359607123611498
alice in chains,iron & wine,0.003780764542342785
alice in chains,fleet foxes,0.001836598978644834
alice in chains,the smashing pumpkins,0.030105491331578856
alice in chains,the shins,0.0024283315889835596
alice in chains,nirvana,0.0658541386906285
alice in chains,john mayer,0.0011929060290532352
alice in chains,josé gonzález,0.0036172860492828295
alice in chains,lily allen,0.001253811634488231
alice in chains,akon,0.0
alice in chains,katy perry,0.0004784930542756798
alice in chains,elvis presley,0.0035981120075340408
alice in chains,eminem,0.003370045686015544
